catalogId,movieName,genre,rarity,cityUnlock,sagaId,sagaOrder,isLegendary,posterFile,tagline
Romance_Paris_Delay,Paris Delay,Romance,Rare,6,,0,0,ParisDelay.png,Missed flight. Found connection.
Romance_Quiet_Harbor,Quiet Harbor,Romance,Epic,6,,0,0,QuietHarbor.png,Small town. Big feelings. Gentle pace.
Romance_Rain_on_Sunday,Rain on Sunday,Romance,Rare,6,,0,0,rainonsunday.jpg,Stay in. Fall in love. Repeat.
Romance_Second_Chance_Waltz,Second Chance Waltz,Romance,Rare,6,,0,0,secondchancewaltz.jpg,Former lovers meet at a charity ball.
Romance_Slow_Dance,Slow Dance,Romance,Rare,6,,0,0,slowdance.jpg,Patience wears the shape of love.
Romance_Starlight_Pact,Starlight Pact,Romance,Rare,6,,0,0,starlightpact.jpg,Make a wish on the same star twice.
Romance_Sunset_Clause,Sunset Clause,Romance,Rare,6,,0,0,sunsetclause.jpg,Contract romance with real feelings.
Romance_The_Last_Dance,The Last Dance,Romance,Rare,6,,0,0,thelastdance.jpg,Ballroom closes. Romance opens.
Romance_The_Long_Hello,The Long Hello,Romance,Epic,6,,0,0,TheLongHello.png,Goodbye took years. Hello takes courage.
Romance_The_Matchbook,The Matchbook,Romance,Rare,6,,0,0,thematchbook.jpg,A matchbook from Paris starts everything.
Romance_Two_Tickets,Two Tickets,Romance,Rare,6,,0,0,twotickets.jpg,Extra ticket. Unexpected companion.
Romance_Winter_Bloom,Winter Bloom,Romance,Rare,6,,0,0,winterbloom.jpg,Flowers in snow. Hearts thaw slowly.
Romance_A_Sky_for_Two_II,A Sky for Two II,Romance,Common,7,,0,0,horizonsapart.jpg,Same sky. Different cities. Same pull.
Romance_Love_in_Minor_Key,Love in Minor Key,Romance,Common,7,,0,0,loveinminorkey.jpg,Musicians compose a shared life.
Romance_Legendary,A Sky for Two,Romance,Legendary,8,,0,1,askyfortwo.jpg,Two strangers share one horizon and one impossible choice.
SciFi_Binary_Sun,Binary Sun,SciFi,Common,1,,0,0,binarysun.jpg,Two stars. One habitable world. Many lies.
SciFi_Chrono_Debt,Chrono Debt,SciFi,Common,1,,0,0,chronodebt.jpg,Borrow time today. Pay with years tomorrow.
SciFi_Core_Breach,Core Breach,SciFi,Rare,1,,0,0,CoreBreach.png,Drill too deep and something drills back.
SciFi_Dark_Matter_Run,Dark Matter Run,SciFi,Common,1,,0,0,darkmatterrun.jpg,Smugglers haul cargo that bends light itself.
SciFi_Echo_Chamber,Echo Chamber,SciFi,Common,1,,0,0,echochamber.jpg,An AI learns emotion from archived voices.
SciFi_Neon_Drift,Neon Drift,SciFi,Common,1,,0,0,neondrift.jpg,Two runners chase truth through a neon megacity.
SciFi_Neural_Tide,Neural Tide,SciFi,Common,1,,0,0,neuraltide.jpg,Thoughts spread like a virus across the net.
SciFi_Orbital_Decay,Orbital Decay,SciFi,Common,1,,0,0,orbital decay.jpg,A station falls. A crew must choose who leaves.
SciFi_Phase_Shift,Phase Shift,SciFi,Rare,1,,0,0,PhaseShift.png,A city flickers between dimensions at midnight.
SciFi_Project_Helix,Project Helix,SciFi,Common,1,,0,0,projecthelix.jpg,Genetic upgrades come with hidden clauses.
SciFi_Quantum_Fault,Quantum Fault,SciFi,Common,1,,0,0,quantumfault.jpg,Reality fractures along a single bad equation.
SciFi_Stellar_Cartel,Stellar Cartel,SciFi,Rare,1,,0,0,StellarCartel.png,Crime syndicates rule the asteroid belt.
SciFi_Synthetic_Dawn,Synthetic Dawn,SciFi,Common,1,,0,0,syntheticdawn.jpg,Machines claim personhood in open court.
SciFi_Void_Cartographer,Void Cartographer,SciFi,Common,1,,0,0,voidcartographer.jpg,Maps of space that should not exist.
SciFi_Circuit_Prophecy,Circuit Prophecy,SciFi,Common,2,,0,0,circuitprophecy.jpg,Old code predicts events before they happen.
SciFi_Event_Horizon_Job,Event Horizon Job,SciFi,Common,2,,0,0,eventhorizonjob.jpg,Salvage a ship that crossed the line once.
SciFi_Glass_Orbit,Glass Orbit,SciFi,Common,2,,0,0,glassorbit.jpg,A transparent station hides opaque motives.
SciFi_Helios_Gate,Helios Gate,SciFi,Common,2,,0,0,heliosgate.jpg,A portal to the sun's corona opens trade routes.
SciFi_Null_Gravity,Null Gravity,SciFi,Common,2,,0,0,nullgravity.jpg,Zero-g heist aboard a luxury liner.
SciFi_Proxy_War,Proxy War,SciFi,Common,2,,0,0,proxywar.jpg,Humans fight while AIs negotiate peace.
SciFi_Pulse_Drive,Pulse Drive,SciFi,Common,2,,0,0,pulsedrive.jpg,Faster-than-light travel breaks more than physics.
SciFi_Redshift,Redshift,SciFi,Common,2,,0,0,redshift.jpg,The universe is expanding faster than expected.
SciFi_Synthetic_Eden,Synthetic Eden,SciFi,Common,2,,0,0,syntheticeden.jpg,Paradise engineered for perfect obedience.
SciFi_Atlas_Signal,Atlas Signal,SciFi,Common,3,atlas_signal,1,0,AtlasSignal.png,A deep-space beacon wakes after centuries of silence.
SciFi_Deep_Archive,Deep Archive,SciFi,Common,3,atlas_signal,3,0,DeepArchive.png,Human history stored in a bunker on the moon.
SciFi_Ion_Storm,Ion Storm,SciFi,Common,3,atlas_signal,4,0,IonStorm.png,Navigation fails. Instinct must succeed.
SciFi_Machine_Psalm,Machine Psalm,SciFi,Common,3,dominion,4,0,MachinePsalm.png,Religion spreads among self-aware drones.
SciFi_Neural_Ghost,Neural Ghost,SciFi,Common,3,dominion,2,0,NeuralGhost.png,A dead pilot still flies through the network.
SciFi_Parallel_Earth,Parallel Earth,SciFi,Common,3,dominion,6,0,parallelearth.jpg,Visitors claim they are from a better timeline.
SciFi_Signal_Lost,Signal Lost,SciFi,Common,3,dominion,3,0,signallost.jpg,Contact with Mars ends without explanation.
SciFi_Solar_Exodus,Solar Exodus,SciFi,Common,3,dominion,1,0,solarexodus.jpg,Earth's last ark leaves with secrets aboard.
SciFi_Starfall_Treaty,Starfall Treaty,SciFi,Common,3,dominion,5,0,starfalltreaty.jpg,Aliens arrive the day peace is finally signed.
SciFi_The_Long_Signal,The Long Signal,SciFi,Common,3,atlas_signal,2,0,thelongsignal.jpg,A message from outside the galaxy arrives incomplete.
SciFi_Code_Genesis,Code Genesis,SciFi,Common,5,the_last_colony,6,0,CodeGenesis.png,Who wrote the first line of sentient software.
SciFi_Cryo_Wake,Cryo Wake,SciFi,Common,5,the_last_colony,2,0,CryoWake.png,Sleepers awaken to a world that forgot them.
SciFi_Gravity_Well,Gravity Well,SciFi,Common,5,the_last_colony,4,0,GravityWell.png,Rescue a probe trapped near a black hole.
SciFi_Orbital_Ransom,Orbital Ransom,SciFi,Common,5,the_last_colony,5,0,OrbitalRansom.png,Hold a station hostage from the inside.
SciFi_Terraformers,Terraformers,SciFi,Common,5,the_last_colony,3,0,Terraformers.png,Make a world livable. Unmake the old one.
SciFi_The_Last_Colony,The Last Colony,SciFi,Common,5,the_last_colony,1,0,TheLastColony.png,Humanity's farthest settlement sends a distress call.
SciFi_Legendary,Echoes of Titan,SciFi,Legendary,8,,0,1,echoesoftitan.jpg,Humanity's farthest signal returns with a warning no one wants to hear.
Thriller_Shadow_Trigger,Shadow Trigger,Thriller,Common,2,shadow_trigger,1,0,shadowtrigger.jpg,One event triggers a cascade of conspiracies.
Thriller_Shadow_Trigger_II,Shadow Trigger II,Thriller,Common,2,shadow_trigger,2,0,shadowtriggerII.jpg,Second trigger. Bigger fallout.
Thriller_Blackwater,Blackwater,Thriller,Common,4,blackwater,2,0,blackwater.jpg,A town's water hides corporate sins.
Thriller_Blackwater_II,Blackwater II,Thriller,Common,4,blackwater,3,0,blackwaterII.jpg,Upstream crimes surface downstream bodies.
Thriller_Blackwater_III,Blackwater III,Thriller,Common,4,blackwater,4,0,blackwaterIII.jpg,Water tests clean. People do not.
Thriller_The_Black_Ledger,The Black Ledger,Thriller,Common,5,the_black_ledger,1,0,theblackledger.jpg,Numbers that kill when audited.
Thriller_The_Black_Ledger_II,The Black Ledger II,Thriller,Common,5,the_black_ledger,2,0,theblackledgerII.jpg,Follow the money into the dark.
Thriller_The_Black_Ledger_III,The Black Ledger III,Thriller,Common,5,the_black_ledger,3,0,theblackledgerIII.jpg,Auditors become targets become hunters.
Thriller_The_Black_Ledger_IV,The Black Ledger IV,Thriller,Common,5,the_black_ledger,4,0,theblackledgerIV.jpg,Final account balanced in blood.
Thriller_Cold_Case_Heat,Cold Case Heat,Thriller,Rare,7,,0,0,ColdCaseHeat.png,Old evidence burns new trails.
Thriller_Dead_Drop,Dead Drop,Thriller,Common,7,,0,0,deaddrop.jpg,Package exchange. Wrong package. Right danger.
Thriller_Glass_Witness,Glass Witness,Thriller,Rare,7,,0,0,GlassWitness.png,Testimony recorded in a mirror maze.
Thriller_Night_Ledger,Night Ledger,Thriller,Rare,7,,0,0,NightLedger.png,Crimes booked after midnight never close.
Thriller_Proxy_Kill,Proxy Kill,Thriller,Rare,7,,0,0,ProxyKill.png,Assassin hired through layers of deniability.
Thriller_Red_File_12,Red File 12,Thriller,Rare,7,,0,0,RedFile12.png,Earlier file. Same handler. Worse secrets.
Thriller_Red_File_27_II,Red File 27 II,Thriller,Rare,7,,0,0,RedFile27II.png,The file reopens without authorization.
Thriller_Red_File_27_III,Red File 27 III,Thriller,Rare,7,,0,0,RedFile27III.png,Case number changes. Truth does not.
Thriller_Red_Horizon,Red Horizon,Thriller,Rare,7,,0,0,RedHorizon.png,Sunset industry hides dawn crimes.
Thriller_Shadow_Trigger_III,Shadow Trigger III,Thriller,Rare,7,,0,0,ShadowTriggerIII.png,Conspiracy outlives its architects.
Thriller_Silent_Contract,Silent Contract,Thriller,Rare,7,,0,0,SilentContract.png,Sign or disappear quietly.
Thriller_Silent_Witness,Silent Witness,Thriller,Common,7,,0,0,silentwitness.jpg,She saw everything. She says nothing.
Thriller_The_Black_Ledger_V,The Black Ledger V,Thriller,Rare,7,,0,0,TheBlackLedgerV.png,Ledger closed. Lives are not.
Thriller_Undercover_Line,Undercover Line,Thriller,Rare,7,,0,0,undercoverline.jpg,Deep cover erases the person inside.
Thriller_Wiretap,Wiretap,Thriller,Rare,7,,0,0,wiretap.jpg,Every conversation is evidence or bait.
Thriller_Legendary,Red File 27,Thriller,Legendary,8,,0,1,redfile27.jpg,Case closed does not mean case finished.
